80.12,86.87,409.00,88.00
81.50,88.25,409.25,89.12
81.12,87.75,411.75,89.37
82.62,88.12,418.75,89.87
83.00,87.12,418.75,90.25
82.75,89.50,417.50,90.25
83.12,91.00,411.50,90.25
84.37,93.75,415.25,91.12
84.75,91.50,420.00,92.37
84.62,89.25,423.25,91.25
85.00,90.12,422.50,90.75
84.75,91.25,424.00,91.25
85.12,90.00,428.88,92.25
85.62,90.12,439.00,93.50
87.25,90.87,436.00,93.62
86.50,93.00,444.25,92.87
86.25,90.37,436.00,92.87
86.00,89.62,437.75,93.25
86.25,90.50,441.50,93.50
86.75,90.00,439.00,94.00
89.00,90.12,435.50,94.75
87.50,88.75,429.00,95.00
87.75,88.37,429.75,94.75
87.37,84.50,430.00,93.62
86.87,86.00,437.75,92.37
82.50,85.37,438.50,90.50
82.25,87.50,437.50,91.37
84.12,90.00,446.00,93.25
85.00,89.00,448.50,92.87
81.50,92.00,451.00,90.87
79.50,91.00,445.63,88.50
78.75,89.62,441.50,88.00
80.12,89.50,441.25,88.75
81.50,90.50,447.00,89.62
81.12,90.12,443.75,89.62
80.12,87.50,444.00,89.37
77.00,86.00,433.50,89.37
76.25,84.87,431.00,89.50
75.00,84.00,423.00,89.00
76.25,85.87,431.50,89.37
75.75,86.87,427.00,89.62
79.00,88.00,442.00,89.50
79.00,88.00,438.75,89.75
80.25,90.62,437.25,90.87
80.75,91.25,441.00,89.50
80.75,91.12,440.50,90.37
80.00,91.25,439.50,89.50
80.00,90.00,442.50,90.37
83.00,89.75,444.75,91.75
83.87,90.50,448.75,92.62
83.50,91.00,444.00,91.50
82.50,90.87,443.50,90.75
81.25,89.50,437.88,90.37
80.00,87.62,437.75,91.50
79.75,84.75,430.50,91.00
79.50,80.62,425.50,89.87
79.37,82.62,428.00,90.00
81.50,85.50,432.50,90.50
82.37,86.25,437.50,92.50
83.00,85.75,434.50,93.37
84.37,85.50,438.75,95.12
84.37,84.37,431.50,94.37
82.62,82.00,428.00,94.25
81.12,81.50,424.25,94.62
81.50,81.62,423.00,95.00
81.50,81.37,422.88,94.12
82.50,83.37,423.50,95.00
84.87,82.50,429.50,96.00
85.62,84.50,434.25,97.75
87.62,84.50,430.25,101.00
87.50,84.50,432.25,99.87
86.87,84.75,429.75,98.25
86.00,85.62,425.25,97.50
86.37,83.37,425.00,98.00
87.12,82.37,432.00,100.00
87.50,83.37,429.00,100.75
87.00,83.62,425.50,101.00
87.25,83.37,415.25,102.37
87.37,80.62,407.50,103.00
87.00,82.37,409.75,99.50
85.50,81.25,405.25,97.75
85.75,81.75,408.00,96.25
84.50,79.25,415.38,95.62
84.00,77.12,415.38,97.00
85.25,78.00,424.00,98.75
86.00,76.25,421.75,99.50
86.75,74.25,417.00,99.62
84.50,77.50,422.00,98.12
81.00,77.87,414.00,94.75
78.87,79.12,410.50,95.00
78.00,77.25,405.63,94.50
76.62,75.12,396.13,92.25
76.25,77.00,400.00,93.62
76.50,76.25,400.00,94.00
75.50,75.50,397.00,94.62
74.25,76.25,389.00,94.12
